index,voted
7210,0.6912
7211,0.7139
7212,0.7466
7213,0.654
7214,0.5534
7215,0.5004
7216,0.8227
7217,0.5042
7218,0.5048
7219,0.6715
7220,0.9101
7221,0.5433
7222,0.752
7223,0.8668
7224,0.529
7225,0.841
7226,0.5703
7227,0.6162
7228,0.5033
7229,0.8543
7230,0.7463
7231,0.6766
7232,0.7644
7233,0.803
7234,0.5066
7235,0.5359
7236,0.541
7237,0.6487
7238,0.6765
7239,0.5795
7240,0.5509
7241,0.5457
7242,0.9379
7243,0.5966
7244,0.5302
7245,0.7123
7246,0.6472
7247,0.7109
7248,0.5714
7249,0.7571
7250,0.7251
7251,0.6622
7252,0.6433
7253,0.6505
7254,0.7364
7255,0.6757
7256,0.5715
7257,0.5124
7258,0.5504
7259,0.8111
7260,0.6839
7261,0.6242
7262,0.5137
7263,0.7315
7264,0.5797
7265,0.629
7266,0.7436
7267,0.5266
7268,0.9623
7269,0.6638
7270,0.6778
7271,0.7999
7272,0.9644
7273,0.5088
7274,0.6143
7275,0.5546
7276,0.6138
7277,0.8077
7278,0.5141
7279,0.5197
7280,0.6965
7281,0.6809
7282,0.813
7283,0.6512
7284,0.6499
7285,0.9638
7286,0.5976
7287,0.945
7288,0.749
7289,0.5851
7290,0.6446
7291,0.6913
7292,0.6232
7293,0.6103
7294,0.6386
7295,0.5017
7296,0.6039
7297,0.9582
7298,0.7497
7299,0.9655
7300,0.6201
7301,0.728
7302,0.7014
7303,0.6504
7304,0.9479
7305,0.9489
7306,0.5819
7307,0.67
7308,0.5845
7309,0.5927
7310,0.6561
7311,0.5109
7312,0.8046
7313,0.6487
7314,0.5864
7315,0.7703
7316,0.8948
7317,0.9327
7318,0.6149
7319,0.6393
7320,0.8687
7321,0.5534
7322,0.8831
7323,0.6308
7324,0.6748
7325,0.6907
7326,0.9687
7327,0.5296
7328,0.7336
7329,0.7576
7330,0.77
7331,0.5172
7332,0.7202
7333,0.8196
7334,0.591
7335,0.5124
7336,0.7877
7337,0.7637
7338,0.5584
7339,0.6079
7340,0.5919
7341,0.5198
7342,0.6709
7343,0.7656
7344,0.6975
7345,0.7195
7346,0.5454
7347,0.6898
7348,0.5472
7349,0.6655
7350,0.8365
7351,0.7016
7352,0.8688
7353,0.7378
7354,0.6919
7355,0.6837
7356,0.7444
7357,0.857
7358,0.7393
7359,0.6193
7360,0.6326
7361,0.5901
7362,0.8325
7363,0.6821
7364,0.7032
7365,0.7691
7366,0.7178
7367,0.7074
7368,0.9576
7369,0.6649
7370,0.5716
7371,0.7537
7372,0.9485
7373,0.6628
7374,0.7305
7375,0.6398
7376,0.7551
7377,0.9504
7378,0.7735
7379,0.6699
7380,0.9537
7381,0.5514
7382,0.639
7383,0.7992
7384,0.6145
7385,0.6034
7386,0.6678
7387,0.7288
7388,0.9515
7389,0.8997
7390,0.7191
7391,0.5551
7392,0.5805
7393,0.8646
7394,0.7055
7395,0.7178
7396,0.6434
7397,0.9647
7398,0.6655
7399,0.8429
7400,0.5379
7401,0.6512
7402,0.5762
7403,0.5525
7404,0.6441
7405,0.6684
7406,0.7543
7407,0.5726
7408,0.5482
7409,0.6328
7410,0.7267
7411,0.8447
7412,0.7357
7413,0.5104
7414,0.5455
7415,0.7358
7416,0.6205
7417,0.7463
7418,0.6414
7419,0.583
7420,0.7647
7421,0.6724
7422,0.6925
7423,0.505
7424,0.876
7425,0.5036
7426,0.5289
7427,0.9684
7428,0.6723
7429,0.6827
7430,0.527
7431,0.6072
7432,0.6503
7433,0.6659
7434,0.5473
7435,0.5743
7436,0.9452
7437,0.84
7438,0.6971
7439,0.5861
7440,0.6552
7441,0.6427
7442,0.7127
7443,0.9476
7444,0.7326
7445,0.598
7446,0.521
7447,0.9529
7448,0.7302
7449,0.7159
7450,0.6351
7451,0.553
7452,0.5789
7453,0.8558
7454,0.6189
7455,0.6196
7456,0.7671
7457,0.7029
7458,0.7533
7459,0.7994
7460,0.5112
7461,0.5509
7462,0.9747
7463,0.5139
7464,0.7132
7465,0.5021
7466,0.898
7467,0.9572
7468,0.6733
7469,0.5325
7470,0.9485
7471,0.6197
7472,0.7809
7473,0.9408
7474,0.9489
7475,0.8796
7476,0.636
7477,0.7397
7478,0.569
7479,0.9604
7480,0.7535
7481,0.6633
7482,0.943
7483,0.8572
7484,0.8105
7485,0.5718
7486,0.6851
7487,0.588
7488,0.5486
7489,0.7032
7490,0.6266
7491,0.7162
7492,0.956
7493,0.665
7494,0.6362
7495,0.9552
7496,0.7674
7497,0.7401
7498,0.6952
7499,0.8396
7500,0.5719
7501,0.6017
7502,0.5943
7503,0.6416
7504,0.7851
7505,0.7128
7506,0.7194
7507,0.8463
7508,0.6589
7509,0.6108
7510,0.5852
7511,0.5899
7512,0.8166
7513,0.7126
7514,0.6678
7515,0.5702
7516,0.6276
7517,0.5856
7518,0.5188
7519,0.5495
7520,0.6333
7521,0.6175
7522,0.5439
7523,0.5136
7524,0.6922
7525,0.7796
7526,0.8255
7527,0.8615
7528,0.6536
7529,0.9488
7530,0.6214
7531,0.5079
7532,0.7613
7533,0.5722
7534,0.7298
7535,0.7264
7536,0.832
7537,0.8014
7538,0.582
7539,0.8664
7540,0.7422
7541,0.5385
7542,0.7984
7543,0.7197
7544,0.7694
7545,0.5325
7546,0.8195
7547,0.5037
7548,0.8
7549,0.9714
7550,0.7185
7551,0.7701
7552,0.5698
7553,0.5385
7554,0.8466
7555,0.7888
7556,0.8192
7557,0.5936
7558,0.791
7559,0.6298
7560,0.6465
7561,0.7969
7562,0.5883
7563,0.5192
7564,0.5058
7565,0.7341
7566,0.6905
7567,0.5261
7568,0.5215
7569,0.6684
7570,0.6552
7571,0.5406
7572,0.8076
7573,0.6095
7574,0.6191
7575,0.5976
7576,0.5594
7577,0.721
7578,0.5959
7579,0.9529
7580,0.531
7581,0.5584
7582,0.5361
7583,0.7423
7584,0.8176
7585,0.9722
7586,0.8291
7587,0.709
7588,0.6002
7589,0.9822
7590,0.8831
7591,0.5598
7592,0.5805
7593,0.7178
7594,0.5978
7595,0.5858
7596,0.5881
7597,0.5747
7598,0.5296
7599,0.7207
7600,0.5335
7601,0.5546
7602,0.5744
7603,0.6173
7604,0.5122
7605,0.5353
7606,0.7895
7607,0.5261
7608,0.6549
7609,0.7762
7610,0.6634
7611,0.6999
7612,0.7765
7613,0.6747
7614,0.524
7615,0.6001
7616,0.7228
7617,0.6493
7618,0.6602
7619,0.5043
7620,0.824
7621,0.9008
7622,0.637
7623,0.6682
7624,0.5784
7625,0.5043
7626,0.6331
7627,0.9502
7628,0.8219
7629,0.7359
7630,0.5733
7631,0.7319
7632,0.6274
7633,0.6274
7634,0.6764
7635,0.6433
7636,0.5692
7637,0.6103
7638,0.809
7639,0.7738
7640,0.7101
7641,0.6289
7642,0.5449
7643,0.576
7644,0.5057
7645,0.6595
7646,0.5867
7647,0.8591
7648,0.5732
7649,0.7808
7650,0.5915
7651,0.778
7652,0.5067
7653,0.6584
7654,0.6471
7655,0.8536
7656,0.5602
7657,0.9626
7658,0.974
7659,0.5343
7660,0.7011
7661,0.5569
7662,0.6059
7663,0.6138
7664,0.5315
7665,0.7098
7666,0.502
7667,0.551
7668,0.6129
7669,0.7341
7670,0.5255
7671,0.68
7672,0.5254
7673,0.7167
7674,0.5268
7675,0.6972
7676,0.8342
7677,0.6753
7678,0.629
7679,0.5485
7680,0.6777
7681,0.574
7682,0.6303
7683,0.9555
7684,0.8771
7685,0.7774
7686,0.9719
7687,0.6431
7688,0.5851
7689,0.7898
7690,0.7576
7691,0.573
7692,0.594
7693,0.5043
7694,0.9575
7695,0.8106
7696,0.9484
7697,0.8393
7698,0.7883
7699,0.8257
7700,0.7512
7701,0.6863
7702,0.9667
7703,0.628
7704,0.6623
7705,0.6973
7706,0.8307
7707,0.5203
7708,0.8157
7709,0.5916
7710,0.6844
7711,0.5787
7712,0.6758
7713,0.9634
7714,0.5243
7715,0.9655
7716,0.5455
7717,0.5613
7718,0.9643
7719,0.5706
7720,0.5604
7721,0.5941
7722,0.883
7723,0.9469
7724,0.5469
7725,0.8054
7726,0.8472
7727,0.7854
7728,0.516
7729,0.7098
7730,0.7754
7731,0.5785
7732,0.9382
7733,0.5709
7734,0.7816
7735,0.9641
7736,0.9546
7737,0.6503
7738,0.6853
7739,0.642
7740,0.774
7741,0.7467
7742,0.7176
7743,0.9472
7744,0.5094
7745,0.7795
7746,0.9505
7747,0.7899
7748,0.5661
7749,0.9706
7750,0.7391
7751,0.9633
7752,0.7926
7753,0.5625
7754,0.7749
7755,0.7511
7756,0.7759
7757,0.6993
7758,0.7162
7759,0.857
7760,0.6471
7761,0.5487
7762,0.7439
7763,0.5687
7764,0.9688
7765,0.9401
7766,0.5636
7767,0.6461
7768,0.5455
7769,0.6761
7770,0.6086
7771,0.6401
7772,0.8439
7773,0.55
7774,0.8392
7775,0.955
7776,0.5635
7777,0.6403
7778,0.6672
7779,0.6259
7780,0.8317
7781,0.7187
7782,0.7663
7783,0.9495
7784,0.619
7785,0.6754
7786,0.6902
7787,0.7935
7788,0.815
7789,0.802
7790,0.5888
7791,0.5747
7792,0.9009
7793,0.6282
7794,0.6379
7795,0.7646
7796,0.5805
7797,0.5218
7798,0.8442
7799,0.5466
7800,0.5567
7801,0.6348
7802,0.7244
7803,0.5336
7804,0.5462
7805,0.743
7806,0.6324
7807,0.6047
7808,0.6841
7809,0.7784
7810,0.5242
7811,0.5931
7812,0.8629
7813,0.7402
7814,0.6116
7815,0.6442
7816,0.827
7817,0.6443
7818,0.642
7819,0.6137
7820,0.8324
7821,0.8497
7822,0.8114
7823,0.8502
7824,0.528
7825,0.954
7826,0.7664
7827,0.639
7828,0.5266
7829,0.7278
7830,0.758
7831,0.7398
7832,0.7128
7833,0.692
7834,0.7453
7835,0.5414
7836,0.5622
7837,0.8333
7838,0.9589
7839,0.6181
7840,0.5314
7841,0.6308
7842,0.5176
7843,0.7094
7844,0.6905
7845,0.6787
7846,0.5133
7847,0.9425
7848,0.7172
7849,0.537
7850,0.5605
7851,0.5897
7852,0.681
7853,0.5667
7854,0.8064
7855,0.5378
7856,0.6052
7857,0.5261
7858,0.5329
7859,0.6451
7860,0.6314
7861,0.8542
7862,0.7665
7863,0.6208
7864,0.7949
7865,0.6134
7866,0.8185
7867,0.7596
7868,0.5872
7869,0.5861
7870,0.9567
7871,0.9716
7872,0.7292
7873,0.6598
7874,0.826
7875,0.6309
7876,0.9725
7877,0.9585
7878,0.6309
7879,0.5695
7880,0.7028
7881,0.501
7882,0.7881
7883,0.7137
7884,0.8236
7885,0.7744
7886,0.5044
7887,0.6343
7888,0.7015
7889,0.6208
7890,0.6319
7891,0.6076
7892,0.5163
7893,0.9758
7894,0.9703
7895,0.7872
7896,0.6396
7897,0.8344
7898,0.8111
7899,0.6198
7900,0.5561
7901,0.7684
7902,0.7718
7903,0.516
7904,0.9508
7905,0.5142
7906,0.7319
7907,0.6013
7908,0.5799
7909,0.7281
7910,0.5354
7911,0.5624
7912,0.5921
7913,0.9607
7914,0.6593
7915,0.5166
7916,0.546
7917,0.7175
7918,0.6636
7919,0.9045
7920,0.5266
7921,0.6437
7922,0.5104
7923,0.7446
7924,0.535
7925,0.655
7926,0.7648
7927,0.5006
7928,0.9563
7929,0.8608
7930,0.6792
7931,0.5028
7932,0.7137
7933,0.5155
7934,0.7449
7935,0.5188
7936,0.7687
7937,0.7529
7938,0.641
7939,0.5994
7940,0.5852
7941,0.8358
7942,0.6833
7943,0.7671
7944,0.6576
7945,0.7237
7946,0.6276
7947,0.8433
7948,0.5094
7949,0.8254
7950,0.579
7951,0.759
7952,0.5441
7953,0.6113
7954,0.5106
7955,0.874
7956,0.593
7957,0.6245
7958,0.7779
7959,0.5155
7960,0.7397
7961,0.7227
7962,0.5235
7963,0.65
7964,0.8374
7965,0.7387
7966,0.6784
7967,0.5281
7968,0.5663
7969,0.5287
7970,0.7947
7971,0.5567
7972,0.9491
7973,0.6398
7974,0.6027
7975,0.6579
7976,0.9348
7977,0.7366
7978,0.6847
7979,0.5251
7980,0.5364
7981,0.7263
7982,0.9612
7983,0.7972
7984,0.6771
7985,0.5519
7986,0.5674
7987,0.9564
7988,0.7337
7989,0.7097
7990,0.9534
7991,0.6643
7992,0.7386
7993,0.7815
7994,0.6428
7995,0.586
7996,0.754
7997,0.6769
7998,0.5185
7999,0.5031
8000,0.8622
8001,0.5064
8002,0.5494
8003,0.89
8004,0.9672
8005,0.65
8006,0.7864
8007,0.7214
8008,0.969
8009,0.5196
8010,0.7028
8011,0.5069
8012,0.8069
8013,0.6505
8014,0.6309
8015,0.6582
8016,0.5028
8017,0.7037
8018,0.9495
8019,0.6964
8020,0.6286
8021,0.7139
8022,0.7358
8023,0.5404
8024,0.721
8025,0.6256
8026,0.6739
8027,0.6801
8028,0.6704
8029,0.9603
8030,0.6748
8031,0.6717
8032,0.737
8033,0.6838
8034,0.6249
8035,0.7983
8036,0.6191
8037,0.6298
8038,0.631
8039,0.7006
8040,0.9511
8041,0.5565
8042,0.5838
8043,0.7151
8044,0.5233
8045,0.8845
8046,0.8174
8047,0.6855
8048,0.6527
8049,0.5258
8050,0.5801
8051,0.7201
8052,0.7544
8053,0.6768
8054,0.6529
8055,0.8063
8056,0.7531
8057,0.5479
8058,0.6852
8059,0.6932
8060,0.5334
8061,0.7039
8062,0.6056
8063,0.8296
8064,0.6249
8065,0.7828
8066,0.7581
8067,0.9384
8068,0.5413
8069,0.7823
8070,0.5386
8071,0.6704
8072,0.9596
8073,0.7784
8074,0.5115
8075,0.7783
8076,0.5995
8077,0.5171
8078,0.6035
8079,0.6886
8080,0.6474
8081,0.5861
8082,0.7721
8083,0.6515
8084,0.8465
8085,0.6807
8086,0.5968
8087,0.8589
8088,0.9531
8089,0.7334
8090,0.5547
8091,0.6704
8092,0.6569
8093,0.7012
8094,0.9344
8095,0.6856
8096,0.7409
8097,0.5175
8098,0.6483
8099,0.7294
8100,0.581
8101,0.5666
8102,0.5768
8103,0.5609
8104,0.9628
8105,0.8629
8106,0.5184
8107,0.505
8108,0.5429
8109,0.5973
8110,0.8697
8111,0.6461
8112,0.8358
8113,0.6391
8114,0.8225
8115,0.5232
8116,0.9446
8117,0.5658
8118,0.5986
8119,0.6443
8120,0.7442
8121,0.5195
8122,0.5539
8123,0.5243
8124,0.6293
8125,0.7666
8126,0.676
8127,0.5047
8128,0.8346
8129,0.5488
8130,0.6916
8131,0.7133
8132,0.7654
8133,0.7441
8134,0.6501
8135,0.7367
8136,0.6849
8137,0.5671
8138,0.5645
8139,0.5918
8140,0.5119
8141,0.612
8142,0.7863
8143,0.5546
8144,0.6346
8145,0.6172
8146,0.6693
8147,0.6813
8148,0.961
8149,0.5301
8150,0.8713
8151,0.5483
8152,0.7281
8153,0.5382
8154,0.7305
8155,0.6589
8156,0.881
8157,0.9519
8158,0.6153
8159,0.7632
8160,0.5937
8161,0.5968
8162,0.5588
8163,0.7623
8164,0.6655
8165,0.714
8166,0.9567
8167,0.6921
8168,0.8149
8169,0.7573
8170,0.7083
8171,0.596
8172,0.514
8173,0.755
8174,0.5882
8175,0.715
8176,0.6285
8177,0.6353
8178,0.6398
8179,0.5786
8180,0.8187
8181,0.6947
8182,0.6299
8183,0.6018
8184,0.9569
8185,0.5526
8186,0.6568
8187,0.7212
8188,0.6441
8189,0.6431
8190,0.5642
8191,0.51
8192,0.7665
8193,0.5541
8194,0.593
8195,0.571
8196,0.5259
8197,0.8038
8198,0.7464
8199,0.7061
8200,0.6767
8201,0.5176
8202,0.8589
8203,0.8017
8204,0.6453
8205,0.5308
8206,0.9445
8207,0.6668
8208,0.6801
8209,0.7139
8210,0.5784
8211,0.8124
8212,0.8243
8213,0.6827
8214,0.7245
8215,0.7576
8216,0.599
8217,0.8744
8218,0.5229
8219,0.6005
8220,0.6441
8221,0.5966
8222,0.9446
8223,0.6894
8224,0.7111
8225,0.7652
8226,0.6647
8227,0.6066
8228,0.6912
8229,0.5908
8230,0.6728
8231,0.6589
8232,0.576
8233,0.7189
8234,0.529
8235,0.5106
8236,0.6387
8237,0.6733
8238,0.9406
8239,0.7032
8240,0.5375
8241,0.9475
8242,0.5825
8243,0.5611
8244,0.8124
8245,0.7028
8246,0.668
8247,0.6855
8248,0.5916
8249,0.5519
8250,0.7894
8251,0.893
8252,0.6994
8253,0.5231
8254,0.9749
8255,0.6913
8256,0.7378
8257,0.5705
8258,0.6039
8259,0.9598
8260,0.9547
8261,0.9626
8262,0.649
8263,0.5473
8264,0.6316
8265,0.6534
8266,0.509
8267,0.5467
8268,0.6308
8269,0.5397
8270,0.6868
8271,0.6323
8272,0.9656
8273,0.7509
8274,0.8023
8275,0.6073
8276,0.9652
8277,0.7524
8278,0.9482
8279,0.6024
8280,0.6821
8281,0.7747
8282,0.8099
8283,0.6966
8284,0.5167
8285,0.9725
8286,0.9737
8287,0.5717
8288,0.6696
8289,0.6512
8290,0.6591
8291,0.6592
8292,0.721
8293,0.7259
8294,0.5722
8295,0.8053
8296,0.7825
8297,0.7006
8298,0.9596
8299,0.5285
8300,0.6941
8301,0.7143
8302,0.7578
8303,0.5456
8304,0.9691
8305,0.6321
8306,0.6379
8307,0.5163
8308,0.6274
8309,0.7333
8310,0.6459
8311,0.5656
8312,0.7754
8313,0.6568
8314,0.7091
8315,0.6041
8316,0.8979
8317,0.6461
8318,0.6873
8319,0.7784
8320,0.6509
8321,0.5363
8322,0.5893
8323,0.6288
8324,0.5005
8325,0.7612
8326,0.7226
8327,0.6386
8328,0.6906
8329,0.956
8330,0.6795
8331,0.5385
8332,0.8151
8333,0.515
8334,0.6384
8335,0.6776
8336,0.6959
8337,0.6015
8338,0.5236
8339,0.8833
8340,0.587
8341,0.9564
8342,0.7381
8343,0.7209
8344,0.5675
8345,0.9568
8346,0.5608
8347,0.7717
8348,0.9612
8349,0.9489
8350,0.8138
8351,0.6112
8352,0.5269
8353,0.5499
8354,0.6067
8355,0.5868
8356,0.9684
8357,0.8737
8358,0.7965
8359,0.7141
8360,0.5364
8361,0.5665
8362,0.5127
8363,0.7065
8364,0.9537
8365,0.736
8366,0.6076
8367,0.5383
8368,0.6203
8369,0.7309
8370,0.5408
8371,0.5474
8372,0.7088
8373,0.6283
8374,0.7585
8375,0.8411
8376,0.8082
8377,0.6407
8378,0.9582
8379,0.688
8380,0.7948
8381,0.6367
8382,0.8036
8383,0.5694
8384,0.6262
8385,0.6423
8386,0.8328
8387,0.6721
8388,0.6032
8389,0.9473
8390,0.6798
8391,0.9424
8392,0.867
8393,0.6355
8394,0.8139
8395,0.743
8396,0.613
8397,0.7561
8398,0.6486
8399,0.6073
8400,0.5672
8401,0.8168
8402,0.6481
8403,0.6015
8404,0.7298
8405,0.5179
8406,0.6408
8407,0.8247
8408,0.6668
8409,0.7034
8410,0.7584
8411,0.7093
8412,0.7538
8413,0.7832
8414,0.6214
8415,0.789
8416,0.7832
8417,0.6585
8418,0.8304
8419,0.5902
8420,0.5125
8421,0.9508
8422,0.9707
8423,0.713
8424,0.7102
8425,0.7343
8426,0.5032
8427,0.5187
8428,0.8662
8429,0.8332
8430,0.506
8431,0.753
8432,0.6786
8433,0.6179
8434,0.5024
8435,0.5897
8436,0.7209
8437,0.5992
8438,0.9761
8439,0.6461
8440,0.6551
8441,0.6566
8442,0.8362
8443,0.5789
8444,0.8512
8445,0.9523
8446,0.6656
8447,0.558
8448,0.6292
8449,0.5854
8450,0.5705
8451,0.6291
8452,0.7912
8453,0.9546
8454,0.7434
8455,0.6312
8456,0.516
8457,0.6683
8458,0.521
8459,0.7669
8460,0.5228
8461,0.5608
8462,0.6509
8463,0.5988
8464,0.5282
8465,0.6386
8466,0.6893
8467,0.6398
8468,0.758
8469,0.5224
8470,0.9718
8471,0.6794
8472,0.7457
8473,0.6188
8474,0.569
8475,0.7869
8476,0.5124
8477,0.7261
8478,0.7979
8479,0.9344
8480,0.7016
8481,0.6313
8482,0.6233
8483,0.9485
8484,0.6128
8485,0.5377
8486,0.7076
8487,0.9675
8488,0.9708
8489,0.8191
8490,0.636
8491,0.8959
8492,0.9375
8493,0.8166
8494,0.7203
8495,0.9392
8496,0.6226
8497,0.5304
8498,0.5245
8499,0.5067
8500,0.7961
8501,0.7178
8502,0.565
8503,0.7809
8504,0.6732
8505,0.5455
8506,0.7147
8507,0.7739
8508,0.523
8509,0.8532
8510,0.7151
8511,0.7357
8512,0.6767
8513,0.8085
8514,0.5922
8515,0.537
8516,0.6889
8517,0.5667
8518,0.5707
8519,0.5069
8520,0.6402
8521,0.5011
8522,0.6643
8523,0.7057
8524,0.9542
8525,0.8385
8526,0.5965
8527,0.7338
8528,0.7371
8529,0.5027
8530,0.7504
8531,0.6412
8532,0.6933
8533,0.8126
8534,0.9674
8535,0.8144
8536,0.7107
8537,0.6421
8538,0.5523
8539,0.8418
8540,0.7818
8541,0.7716
8542,0.7009
8543,0.7441
8544,0.5991
8545,0.7887
8546,0.9689
8547,0.5967
8548,0.643
8549,0.6433
8550,0.6134
8551,0.537
8552,0.7928
8553,0.7333
8554,0.5671
8555,0.7372
8556,0.5383
8557,0.5941
8558,0.7469
8559,0.9677
8560,0.9415
8561,0.7497
8562,0.6843
8563,0.9593
8564,0.8948
8565,0.8287
8566,0.792
8567,0.5014
8568,0.6186
8569,0.8422
8570,0.8113
8571,0.9396
8572,0.6054
8573,0.7561
8574,0.8827
8575,0.5253
8576,0.9004
8577,0.9676
8578,0.5545
8579,0.5806
8580,0.7023
8581,0.6316
8582,0.5772
8583,0.8015
8584,0.6571
8585,0.8911
8586,0.8644
8587,0.5924
8588,0.7485
8589,0.6117
8590,0.8108
8591,0.5211
8592,0.5634
8593,0.6875
8594,0.6563
8595,0.6334
8596,0.7266
8597,0.8086
8598,0.638
8599,0.6226
8600,0.7358
8601,0.7381
8602,0.5219
8603,0.5316
8604,0.5853
8605,0.8172
8606,0.5148
8607,0.6719
8608,0.5968
8609,0.8262
8610,0.5991
8611,0.5281
8612,0.6592
8613,0.675
8614,0.5601
8615,0.6307
8616,0.7624
8617,0.6749
8618,0.6729
8619,0.7841
8620,0.9394
8621,0.5032
8622,0.7889
8623,0.5911
8624,0.6259
8625,0.7929
8626,0.6626
8627,0.9592
8628,0.5149
8629,0.8671
8630,0.6259
8631,0.593
8632,0.6622
8633,0.7298
8634,0.5203
8635,0.8738
8636,0.5887
8637,0.5272
8638,0.5469
8639,0.6663
8640,0.7123
8641,0.9454
8642,0.5686
8643,0.5918
8644,0.6818
8645,0.5584
8646,0.659
8647,0.6902
8648,0.8393
8649,0.7182
8650,0.9781
8651,0.548
8652,0.6049
8653,0.9185
8654,0.5788
8655,0.5934
8656,0.5321
8657,0.6748
8658,0.7208
8659,0.8256
8660,0.576
8661,0.7585
8662,0.5642
8663,0.7744
8664,0.7004
8665,0.7306
8666,0.7441
8667,0.6942
8668,0.7874
8669,0.6382
8670,0.5326
8671,0.6766
8672,0.6608
8673,0.6584
8674,0.5306
8675,0.7554
8676,0.7087
8677,0.6304
8678,0.5939
8679,0.5748
8680,0.5166
8681,0.757
8682,0.6015
8683,0.5044
8684,0.8037
8685,0.5646
8686,0.5002
8687,0.7403
8688,0.6868
8689,0.9694
8690,0.5956
8691,0.5202
8692,0.7051
8693,0.7336
8694,0.7859
8695,0.9562
8696,0.9544
8697,0.9563
8698,0.672
8699,0.7188
8700,0.7426
8701,0.6425
8702,0.6585
8703,0.6816
8704,0.7706
8705,0.748
8706,0.6052
8707,0.6986
8708,0.9192
8709,0.9739
8710,0.6374
8711,0.7055
8712,0.6959
8713,0.8933
8714,0.7381
8715,0.5524
8716,0.7577
8717,0.8078
8718,0.7194
8719,0.5895
8720,0.697
8721,0.9524
8722,0.5657
8723,0.792
8724,0.767
8725,0.955
8726,0.9425
8727,0.6823
8728,0.6325
8729,0.5963
8730,0.8722
8731,0.7747
8732,0.8404
8733,0.9755
8734,0.7176
8735,0.675
8736,0.7298
8737,0.9741
8738,0.602
8739,0.5929
8740,0.9377
8741,0.9447
8742,0.683
8743,0.5658
8744,0.6188
8745,0.5308
8746,0.7184
8747,0.5809
8748,0.54
8749,0.5987
8750,0.6552
8751,0.9617
8752,0.7256
8753,0.5617
8754,0.6333
8755,0.9623
8756,0.7045
8757,0.5185
8758,0.6508
8759,0.8024
8760,0.6019
8761,0.5744
8762,0.6036
8763,0.6697
8764,0.7265
8765,0.7065
8766,0.607
8767,0.9499
8768,0.5764
8769,0.5388
8770,0.7219
8771,0.6384
8772,0.5765
8773,0.5041
8774,0.5585
8775,0.5009
8776,0.778
8777,0.9395
8778,0.5202
8779,0.7266
8780,0.5138
8781,0.6141
8782,0.5507
8783,0.7242
8784,0.5062
8785,0.5184
8786,0.7732
8787,0.9561
8788,0.506
8789,0.6943
8790,0.7701
8791,0.6259
8792,0.5468
8793,0.7129
8794,0.5773
8795,0.5544
8796,0.6223
8797,0.6751
8798,0.592
8799,0.7684
8800,0.8588
8801,0.6015
8802,0.7783
8803,0.5362
8804,0.5516
8805,0.6343
8806,0.6466
8807,0.7589
8808,0.6824
8809,0.9548
8810,0.7166
8811,0.6464
8812,0.6496
8813,0.5416
8814,0.5583
8815,0.8432
8816,0.5434
8817,0.5227
8818,0.5215
8819,0.5656
8820,0.6689
8821,0.6132
8822,0.5541
8823,0.6989
8824,0.8778
8825,0.9676
8826,0.7458
8827,0.7767
8828,0.948
8829,0.5477
8830,0.6223
8831,0.501
8832,0.8031
8833,0.5054
8834,0.6645
8835,0.5709
8836,0.5586
8837,0.5405
8838,0.8667
8839,0.6036
8840,0.9582
8841,0.5476
8842,0.9633
8843,0.5453
8844,0.7877
8845,0.6411
8846,0.9536
8847,0.6714
8848,0.5169
8849,0.8198
8850,0.5712
8851,0.9503
8852,0.8213
8853,0.5015
8854,0.644
8855,0.7565
8856,0.6493
8857,0.8193
8858,0.5954
8859,0.7245
8860,0.9564
8861,0.5064
8862,0.8287
8863,0.7668
8864,0.7337
8865,0.776
8866,0.7426
8867,0.5178
8868,0.587
8869,0.5184
8870,0.5385
8871,0.8974
8872,0.7739
8873,0.8379
8874,0.6157
8875,0.6102
8876,0.6218
8877,0.6121
8878,0.8215
8879,0.6369
8880,0.8079
8881,0.5656
8882,0.6829
8883,0.6308
8884,0.5966
8885,0.7678
8886,0.7153
8887,0.7038
8888,0.6708
8889,0.5685
8890,0.831
8891,0.6375
8892,0.8321
8893,0.5297
8894,0.9425
8895,0.7268
8896,0.5297
8897,0.7474
8898,0.6259
8899,0.5071
8900,0.7792
8901,0.5541
8902,0.7775
8903,0.9744
8904,0.6392
8905,0.5086
8906,0.9482
8907,0.9606
8908,0.789
8909,0.7147
8910,0.5278
8911,0.6202
8912,0.9646
8913,0.7073
8914,0.5521
8915,0.5941
8916,0.7926
8917,0.8115
8918,0.9532
8919,0.6947
8920,0.962
8921,0.6022
8922,0.6324
8923,0.6705
8924,0.5975
8925,0.7503
8926,0.725
8927,0.5962
8928,0.5672
8929,0.7031
8930,0.6079
8931,0.6408
8932,0.5103
8933,0.5814
8934,0.6652
8935,0.957
8936,0.5742
8937,0.5471
8938,0.9353
8939,0.5267
8940,0.5004
8941,0.5004
8942,0.5047
8943,0.7798
8944,0.6176
8945,0.5034
8946,0.8892
8947,0.741
8948,0.8293
8949,0.5485
8950,0.5498
8951,0.8244
8952,0.6163
8953,0.5509
8954,0.7064
8955,0.7126
8956,0.6356
8957,0.659
8958,0.8169
8959,0.733
8960,0.9714
8961,0.734
8962,0.58
8963,0.7298
8964,0.5756
8965,0.8101
8966,0.6187
8967,0.8577
8968,0.5937
8969,0.6234
8970,0.9596
8971,0.7114
8972,0.873
8973,0.5519
8974,0.9604
8975,0.6438
8976,0.9096
8977,0.5878
8978,0.7528
8979,0.5219
8980,0.5891
